2.064803530771447549e+04 3.999502680829221936e+04 9.952028128504753113e+02 5.135989728284456879e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.192894058525562286e+02 2.721345152485097896e-01
3.831357662653685838e+04 5.332670241105629430e+03 1.933165209412574768e+03 6.033192237658435708e-01
0.000000000000000000e+00 5.565974564154000836e+04 2.663877132534980774e+02 1.484554437413380112e-01
0.000000000000000000e+00 2.533018364525173820e+04 1.106949714422225952e+03 3.736384856733069304e-01
3.831357662653685838e+04 5.565974564154000836e+04 1.875581191658973694e+03 5.470329290426504398e-01
1.766554131882238653e+04 1.266509182262586910e+04 2.527619412183761597e+03 7.089321978253587675e-01
3.831357662653685838e+04 2.732993498566635026e+04 1.173397093772888184e+03 3.272539164949119783e-01
1.628900563164141931e+04 5.565974564154000836e+04 9.808455837965011597e+02 4.565633887861706430e-01
4.817874905133377979e+03 4.032831869836131955e+04 1.193559600353240967e+03 4.779185893301503563e-01
2.477764236925736986e+04 0.000000000000000000e+00 1.579207970619201660e+03 4.445212114748806065e-01
2.385995191113672627e+04 2.566347553532084203e+04 1.063510817229747772e+03 7.188789782192224198e-01
3.510166002311460761e+04 4.166148625863772759e+04 9.179152396321296692e+02 5.717841630162958655e-01
4.129607061542895281e+03 1.266509182262586910e+04 1.269282491445541382e+03 3.290963841027670367e-01
1.192997595556836313e+04 2.966297821615006251e+04 7.372534251809120178e+02 2.587469966108913999e-01
3.234858864875268046e+04 1.633130261338598939e+04 1.451157684445381165e+03 5.850655525895321896e-01
1.238882118462868493e+04 1.333167560276407357e+03 6.794788900017738342e+02 7.054517274260019288e-01
2.730129112908913885e+04 5.099365918057258386e+04 1.138919732570648193e+03 7.072639571420310522e-01
1.284766641368900673e+04 4.632757271960515209e+04 9.684275043010711670e+02 5.290599644314245564e-01
1.055344026838739956e+04 1.999751340414610968e+04 1.483625581145286560e+03 8.516053249942754366e-01
3.028378511798123145e+04 3.299589711684107897e+04 7.453128159642219543e+02 5.268166820497531821e-01
2.638360067096849525e+04 9.332172921934850820e+03 1.907172937631607056e+03 3.490641207327529472e-01
8.029791508555629662e+03 5.332670241105629248e+04 3.062124245464801788e+02 2.573062559737605004e-01
2.294226145301608426e+02 4.732744838981245994e+04 1.242498112440109253e+03 6.304572377003260231e-01
0.000000000000000000e+00 3.366248089697928663e+04 8.192090797424316406e+02 4.254860747287683154e-01
1.261824379915884674e+04 3.799527546787761094e+04 1.214056254744529724e+03 3.601558475780803348e-01
