1.904207700600335011e+04 2.499689175518263801e+04 1.415565852761268616e+03 3.854255539276827958e-01
3.831357662653685838e+04 5.565974564154000836e+04 1.875581191658973694e+03 5.470329290426504398e-01
0.000000000000000000e+00 5.565974564154000836e+04 2.663877132534980774e+02 4.637703417434018566e-02
3.831357662653685838e+04 0.000000000000000000e+00 1.091041271805763245e+03 5.363919608693246133e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.192894058525562286e+02 2.721345152485097896e-01
3.831357662653685838e+04 3.432906467711748701e+04 1.250203055739402771e+03 4.603208048791583851e-01
1.904207700600335011e+04 4.632757271960515209e+04 8.070799945592880249e+02 4.548177636879021657e-01
0.000000000000000000e+00 3.432906467711748701e+04 1.021711590468883514e+03 3.214132067576784824e-01
1.904207700600335011e+04 4.999378351036527420e+03 1.847224738359451294e+03 4.114813312351193186e-01
3.464281479405428399e+04 1.699788639352419341e+04 1.152257241010665894e+03 5.373773952285405553e-01
3.441339217952412582e+03 1.699788639352419341e+04 1.380726438522338867e+03 5.308582920604856259e-01
2.569533282737801346e+04 3.566223223739389505e+04 1.503449797391891479e+03 4.643002977020577737e-01
6.653255821374664265e+03 4.499440515932875132e+04 6.083064061403274536e+02 2.685470987909048812e-01
3.303685649234316224e+04 4.499440515932875132e+04 8.910484454631805420e+02 3.964936334259524520e-01
2.638360067096849525e+04 5.565974564154000836e+04 1.624663572788238525e+03 5.903742853992491879e-01
1.284766641368900673e+04 3.499564845725569467e+04 1.188305422425270081e+03 2.806471189678197420e-01
1.192997595556836313e+04 5.565974564154000836e+04 6.777154158353805542e+02 4.519264134748831041e-01
2.363052929660656810e+04 1.499813505310958317e+04 2.179737827062606812e+03 5.999863422026306958e-01
8.259214123085790561e+03 6.999129691451138569e+03 1.293582861423492432e+03 4.256026473025476542e-01
2.982493988892090783e+04 6.332545911312934550e+03 2.017288613438606262e+03 4.583176927551049218e-01
2.936609465986058785e+04 2.599676742538994222e+04 1.174369559168815613e+03 3.902289548534897956e-01
6.882678435904825164e+03 2.666335120552814624e+04 1.271050760626792908e+03 5.839007926112558255e-01
1.353593425727949034e+04 1.599801072331688920e+04 2.419105305433273315e+03 5.112157758723339107e-01
3.831357662653685838e+04 2.533018364525173820e+04 1.561332599639892578e+03 3.186947359938370194e-01
3.831357662653685838e+04 8.998881031865748810e+03 1.984704486370086670e+03 3.906546284825441750e-01
0.000000000000000000e+00 8.998881031865748810e+03 6.372098801136016846e+02 2.190831087030473967e-01
1.261824379915884674e+04 0.000000000000000000e+00 8.639788090586662292e+02 5.444681181285583316e-01
2.523648759831769348e+04 0.000000000000000000e+00 1.743287737369537354e+03 4.151836631998322980e-01
0.000000000000000000e+00 2.366372419490622997e+04 1.187505382657051086e+03 3.538894536447211303e-01
2.592475544190817527e+04 4.299465381891413563e+04 3.744458636939525604e+02 2.493045315994302791e-01
1.927149962053351192e+04 5.365999430112539267e+04 1.255266731619834900e+03 6.060583216867486689e-01
0.000000000000000000e+00 4.166148625863772759e+04 1.110225450158119202e+03 2.534224450499729664e-01
1.904207700600335011e+04 3.899515113808491878e+04 1.374752195119857788e+03 3.928528671354311053e-01
6.194410592314342466e+03 3.766198357780851074e+04 1.376154681682586670e+03 4.549816369887792478e-01
1.950092223506367009e+04 3.199602144663377840e+04 1.007058576107025146e+03 4.116607900407046605e-01
4.588452290603216852e+02 4.866061595008886798e+04 1.118564190983772278e+03 4.072639078726742468e-01
3.234858864875268046e+04 3.799527546787761094e+04 6.228077062964439392e+02 4.321460378735412777e-01
3.234858864875268046e+04 5.199353485077988444e+04 1.203609269142150879e+03 4.894775611716814523e-01
1.284766641368900673e+04 4.199477814870683505e+04 9.214916114807128906e+02 5.542165282000467430e-01
1.238882118462868493e+04 2.266384852469892576e+04 1.653818231105804443e+03 3.345741131578102157e-01
1.284766641368900673e+04 4.899390784015796817e+04 8.521856758594512939e+02 5.760569834458665328e-01
5.964987977784181567e+03 5.266011863091809209e+04 2.760862221121788025e+02 1.835903064438190457e-01
3.831357662653685838e+04 4.099490247849952721e+04 1.291395242214202881e+03 3.364285424767768928e-01
3.831357662653685838e+04 4.899390784015796817e+04 9.989987295866012573e+02 5.684425332371407791e-01
2.844840420173994426e+04 1.933092962400790566e+04 1.549045523762702942e+03 4.722145536524253173e-01
2.477764236925736986e+04 4.932719973022707563e+04 6.704445844292640686e+02 4.744377285693116564e-01
3.166032080516219503e+04 0.000000000000000000e+00 1.554551171064376831e+03 5.343529816075047734e-01
1.422420210086997213e+04 9.332172921934850820e+03 2.004983701348304749e+03 3.086860078511389771e-01
2.959551727439074966e+04 1.266509182262586910e+04 1.226669639110565186e+03 6.153325318844956593e-01
3.234858864875268046e+04 3.166272955656467457e+04 5.104442909955978394e+02 6.745114718228877315e-01
6.194410592314342466e+03 9.998756702073055749e+02 8.725049054622650146e+02 6.898379332612122328e-01
1.399477948633981214e+04 2.866310254594275830e+04 8.154467588067054749e+02 3.103530763330210052e-01
2.408937452566688808e+04 8.665589141796648619e+03 1.814942913889884949e+03 4.146217273138673720e-01
8.029791508555629662e+03 1.299838371269497111e+04 1.562705872178077698e+03 3.931160575059443607e-01
1.881265439147318830e+04 1.899763773393880547e+04 2.870986214637756348e+03 7.150057671564575834e-01
2.408937452566688808e+04 2.832981065587365811e+04 1.630543219685554504e+03 5.804021991081005361e-01
5.276720134193699778e+03 3.199602144663377840e+04 1.113993418455123901e+03 4.339823109299553172e-01
1.835380916241286832e+04 1.299838371269497111e+04 2.633170547485351562e+03 7.055325341820358753e-01
2.408937452566688808e+04 2.266384852469892576e+04 1.559661601781845093e+03 5.635113095182325837e-01
3.349570172140348586e+04 2.233055663462982193e+04 8.960171086192131042e+02 3.811745535262720530e-01
7.112101050434986064e+03 2.099738907435341753e+04 9.818238388299942017e+02 6.352561604451385513e-01
3.487223740858444944e+04 4.332794570898324309e+03 1.297623182535171509e+03 5.122085393835130729e-01
6.882678435904824710e+02 2.899639443601185849e+04 5.467343854308128357e+02 2.626419472392290677e-01
1.789496393335254470e+04 0.000000000000000000e+00 1.159791784763336182e+03 5.018150055372599949e-01
2.753071374361929884e+03 4.666086460967425410e+03 1.105332008600234985e+03 2.852780094528248878e-01
3.831357662653685838e+04 2.033080529421521351e+04 1.621340767621994019e+03 5.067489466413223065e-01
3.441339217952412582e+04 1.199850804248766690e+04 1.173089655399322510e+03 5.721205020188498969e-01
2.936609465986058785e+04 4.799403216995066759e+04 1.080114827513694763e+03 2.454544627992144012e-01
1.330651164274932853e+04 4.666086460967425410e+03 1.331618371367454529e+03 7.464174603219648763e-01
9.865172424796915948e+03 3.099614577642647055e+04 6.945868207216262817e+02 2.266924165522409829e-01
3.395454695046380220e+04 2.699664309559725007e+04 6.634571709036827087e+02 4.094294119967901713e-01
0.000000000000000000e+00 1.366496749283317513e+04 6.618034777045249939e+02 3.195119206903227482e-01
2.776013635814946247e+04 3.132943766649557438e+04 9.855248751044273376e+02 4.939802769975150665e-01
4.588452290603217079e+03 9.998756702073054839e+03 1.152792925119400024e+03 4.590015923378362173e-01
3.831357662653685838e+04 1.433155127297137915e+04 1.687114057660102844e+03 3.587868248047565989e-01
3.739588616841621842e+04 2.999627010621916634e+04 1.006427067160606384e+03 4.747826157868536567e-01
2.340110668207640629e+04 3.999502680829222300e+03 1.591370544195175171e+03 7.115723689398213425e-01
2.156572576583511909e+04 4.266136192884503544e+04 6.050645281672477722e+02 2.363173671313194835e-01
8.488636737615950551e+03 4.899390784015796817e+04 1.002079642772674561e+03 6.137482893885927160e-01
9.406327195736594149e+03 1.733117828359329724e+04 1.116661701261997223e+03 8.960658613299208319e-01
3.005436250345106964e+04 4.166148625863772759e+04 5.963243705034255981e+02 3.210222251249008063e-01
1.514189255899061573e+04 5.266011863091809209e+04 2.862690746486186981e+02 2.873382244874695957e-01
8.718059352146112360e+03 4.132819436856862740e+04 1.346646194219589233e+03 3.325057373527596227e-01
1.697727347523190110e+04 4.266136192884503544e+04 8.713792225122451782e+02 4.597895959269802102e-01
0.000000000000000000e+00 1.933092962400790566e+04 1.365322088241577148e+03 2.414419637723214662e-01
4.129607061542895281e+03 4.132819436856862740e+04 7.632808616161346436e+02 4.437149551883883825e-01
1.697727347523190110e+04 3.532894034732479486e+04 7.204208810925483704e+02 6.179959591656889462e-01
2.156572576583511909e+04 3.566223223739389505e+04 1.400588930845260620e+03 5.977496092319973808e-01
3.716646355388605298e+04 4.499440515932875132e+04 1.527589282155036926e+03 4.282927159626056524e-01
1.995976746412399370e+04 8.998881031865748810e+03 1.561168650746345520e+03 4.517818395373213169e-01
2.821898158720978245e+04 5.199353485077988444e+04 1.034690405309200287e+03 6.188217006502280126e-01
3.051320773251139326e+04 5.565974564154000836e+04 1.391071554899215698e+03 7.588975581131028880e-01
2.294226145301608540e+03 4.499440515932875132e+04 1.032812360465526581e+03 3.900031948839499663e-01
1.835380916241286741e+03 3.799527546787761094e+04 1.126676647901535034e+03 5.778648409435322986e-01
2.385995191113672627e+04 3.932844302815401898e+04 8.826423083543777466e+02 5.611785689956253487e-01
2.821898158720978245e+04 2.666335120552814715e+03 1.287873019099235535e+03 5.160426110395657240e-01
4.129607061542895281e+03 2.366372419490622997e+04 1.435787132859230042e+03 3.689979897114971097e-01
9.635749810266755958e+03 2.999627010621916725e+03 1.599860761880874634e+03 8.196783738140657194e-01
2.959551727439074966e+04 3.499564845725569467e+04 5.766501774787902832e+02 3.133616227272002508e-01
2.087745792224463730e+04 4.999378351036527602e+04 3.099863466918468475e+02 5.028764290240003154e-01
1.055344026838739956e+04 4.566098893946695171e+04 9.994622897505760193e+02 5.951496479874422985e-01
1.491246994446045392e+04 3.866185924801581132e+04 1.346239737153053284e+03 3.473102369980725634e-01
4.588452290603217079e+03 4.832732406001976778e+04 9.528123997449874878e+02 7.523058695203196367e-01
2.363052929660656810e+04 3.232931333670287859e+04 1.402474044322967529e+03 4.608877831853874785e-01
1.628900563164141931e+04 2.199726474456072174e+04 1.518421165943145752e+03 6.148759454837301464e-01
3.349570172140348586e+04 7.999005361658444599e+03 1.671227897763252258e+03 5.533764723547490716e-01
2.340110668207640629e+04 5.299341052098719229e+04 1.475035274267196655e+03 5.944643947030844311e-01
1.078286288291755955e+04 2.633005931545904605e+04 1.323956245541572571e+03 6.201819234928261926e-01
2.064803530771447640e+03 5.232682674084899190e+04 2.697387397289276123e+02 2.735719836015088058e-01
3.624877309576541302e+04 5.232682674084899190e+04 1.740955668449401855e+03 5.680121813435716760e-01
3.624877309576541302e+04 3.766198357780851074e+04 1.143465129494667053e+03 6.004760213857237572e-01
3.441339217952412582e+04 4.132819436856862740e+04 8.702776621580123901e+02 5.891932863672916243e-01
3.441339217952412582e+04 4.866061595008886798e+04 1.272364743709564209e+03 4.555470280724753795e-01
2.271283883848592450e+04 1.899763773393880547e+04 2.033011527061462402e+03 8.067908317598710966e-01
8.718059352146112360e+03 3.466235656718659448e+04 1.170152644872665405e+03 3.307052951306290178e-01
3.441339217952412582e+04 5.565974564154000836e+04 1.317921321988105774e+03 3.200659029546144563e-01
1.192997595556836313e+04 1.233179993255676891e+04 1.882738742232322693e+03 4.740789904032887692e-01
1.514189255899061573e+04 4.599428082953605190e+04 1.210102990984916687e+03 4.902832822428034310e-01
3.074263034704155143e+04 1.633130261338598939e+04 1.699501376271247864e+03 6.215751755490745989e-01
1.055344026838739956e+04 3.799527546787761094e+04 1.332206979036331177e+03 3.979457976574547473e-01
2.156572576583511909e+04 6.665837801382036787e+02 1.215805914759635925e+03 4.807692969818267992e-01
2.592475544190817527e+04 1.199850804248766690e+04 1.773226175427436829e+03 8.392087186575761804e-01
1.009459503932707776e+04 5.232682674084899190e+04 2.768058423995971680e+02 4.611120306465866237e-01
1.789496393335254470e+04 2.866310254594275830e+04 1.595603004217147827e+03 5.322795087082542453e-01
1.674785086070174293e+04 4.932719973022707563e+04 7.283769850134849548e+02 8.069979813432293092e-01
2.317168406754624448e+04 4.599428082953605190e+04 3.157836683094501495e+02 2.089220287370924800e-01
2.753071374361930066e+04 3.899515113808491878e+04 3.960666331052780151e+02 4.142436626765621521e-01
3.670761832482573482e+03 5.565974564154000836e+04 3.222499274611473083e+02 1.257593570007145556e-01
8.259214123085790561e+03 5.565974564154000836e+04 4.782523516714572906e+02 2.698060703818672135e-01
1.537131517352077572e+04 3.199602144663377840e+04 1.314672909498214722e+03 4.641631569458340434e-01
2.707186851455898068e+04 1.599801072331688920e+04 2.041852687001228333e+03 3.848773526028090308e-01
3.831357662653685838e+04 5.332670241105629430e+03 1.933165209412574768e+03 6.033192237658435708e-01
1.514189255899061573e+04 2.533018364525173820e+04 1.275798314094543457e+03 4.614403271818213748e-01
3.464281479405428399e+04 3.432906467711748701e+04 6.853948001861572266e+02 5.491815498391042771e-01
2.225399360942560088e+04 1.166521615241856489e+04 2.140373421907424927e+03 3.949477188613468304e-01
4.588452290603217079e+03 1.366496749283317513e+04 1.227859076499938965e+03 4.516523729390204411e-01
2.638360067096849525e+04 5.999254021243833449e+03 1.665243283152580261e+03 4.131585275286246972e-01
2.753071374361930066e+04 2.299714041476802595e+04 1.304952365040779114e+03 3.269476034970361655e-01
4.129607061542895281e+03 2.866310254594275830e+04 5.971668574810028076e+02 2.647280582172309438e-01
1.628900563164141931e+04 2.999627010621916725e+03 1.439304612159729004e+03 5.812958067880444890e-01
3.670761832482573482e+03 3.499564845725569467e+04 9.309747935533523560e+02 4.978195934894334984e-01
2.821898158720978245e+04 9.332172921934850820e+03 1.944610526919364929e+03 5.735189366499330310e-01
2.064803530771447549e+04 2.199726474456072174e+04 1.999593089580535889e+03 3.960585012145001471e-01
1.422420210086997213e+04 1.933092962400790566e+04 2.293338196992874146e+03 4.587159166613530847e-01
2.041861269318431368e+04 1.599801072331688920e+04 3.275062544822692871e+03 7.204889071868715300e-01
3.211916603422251683e+03 2.033080529421521351e+04 1.458747035622596741e+03 4.992396701374590684e-01
3.510166002311460761e+04 9.998756702073055749e+02 1.049021156013011932e+03 6.922625862531438523e-01
6.194410592314342466e+03 4.332794570898324309e+03 1.131193869113922119e+03 3.596074169106529550e-01
3.166032080516219503e+04 3.332918900691018280e+03 1.652651983022689819e+03 8.060255433047892604e-01
1.697727347523190110e+04 1.599801072331688920e+04 3.717595062971115112e+03 9.464190021450621382e-01
3.211916603422251865e+04 1.933092962400790566e+04 1.584331936120986938e+03 7.078552638128254859e-01
1.651842824617158112e+04 5.565974564154000836e+04 1.069247364938259125e+03 4.471661684768244438e-01
1.055344026838739956e+04 9.332172921934850820e+03 1.088447922587394714e+03 7.560396630715228161e-01
